name,username,image,date,desc
Firman Andiawan,@andiawanfirman,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1714277124562132992%2FKwneJ2wY_bigger.jpg,"Jan 6, 2024 Â· 5:48 PM UTC",Mungkin kalau Cak Duren jadi presiden nanti negara ini mau dibuat kebun binasa daripada berkembang pesat karena investasi di bidang pertahanan terlalu besar @koncektanah Kalau AMIN Malming Abah Anies Cak Imin #nazarpemilu #AMINajaDulu #MulutManisAnies x.com/cakimiNOW/status/17434â€¦
Edwin Nurdiyansah,@ENurdiyansss,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1709536703571255296%2Fid_0vKzN_bigger.jpg,"Jan 6, 2024 Â· 5:48 PM UTC","Cak Duren kembali mengumbar kata-kata yang tak konsisten, lha wong beliau sendiri dulu yang setuju beli alutsista pake utang @ENS53311139 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
KOMPAS TV,@KompasTV,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1430830041919721475%2FU7LgJ1pw_bigger.jpg,"Jan 6, 2024 Â· 5:48 PM UTC",Respons Anies dan Ganjar Terkait Makan Malam Jokowi-Prabowo dlvr.it/T12j36
Andre Prasetya,@andreprasettya,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712399744184852481%2FaLjK0wzd_bigger.jpg,"Jan 6, 2024 Â· 5:48 PM UTC","Nggak heran sih kalau negara kita sering jadi bahan olokan dunia internasional dengan pemimpin seperti Cak Duren ini @bergeloralah 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Christian Axel,@axel_christz,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712133783309393920%2F_vMXQOu7_bigger.jpg,"Jan 6, 2024 Â· 5:48 PM UTC","Coba dong fokus sama satu topik aja dulu sebelum melontarkan kritik sembarangan seperti itu! @pengawas87 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/ekowboy2/status/174345â€¦"
Clara Monica,@claramonc4,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1713948957553127424%2FXgULr-ZF_bigger.jpg,"Jan 6, 2024 Â· 5:48 PM UTC","Buat apa juga dengerin omongan orang yang udah terkenal dengan tingkat keblunderannya kayak si Cak Duren? @Garuk_s2x 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Nita Naswa,@naswanitaaa,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1711317059102236672%2Fyd3045Rc_bigger.jpg,"Jan 6, 2024 Â· 5:48 PM UTC","Semoga suatu hari nanti ada politisi yang lebih konsisten dan nggak blunder seperti si Cak Duren ini @mtaufikmirzan 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/ekowboy2/status/174345â€¦"
Difari Sintia,@difasintiaaa,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1710589375195844609%2FxtfvTCdY_bigger.jpg,"Jan 6, 2024 Â· 5:47 PM UTC","Janji-janjinya kok ya selalu ring hollow ya @AminollahDj 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/Mdy_Asmara1701/status/â€¦"
Yasmine Aulia,@AuliaYsmnne,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1711612284332818432%2FlxJM8Rsf_bigger.jpg,"Jan 6, 2024 Â· 5:47 PM UTC","Mungkin aja si Cak Duren ini bener-bener nggk paham dengan kondisi negara, makanya suka bikin blunder @HarapanBaru16 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/Mdy_Asmara1701/status/â€¦"
Jimi Andriana,@Andrianaajim,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1704250461375844352%2F0ZISoHeW_bigger.jpg,"Jan 6, 2024 Â· 5:47 PM UTC","Sudah biasa sih kalau Cak Duren janji macam-macam tapi realisasinya ke mana? @Petanicacing 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/Mdy_Asmara1701/status/â€¦"
Fina Allinda,@finnalnd,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1711023474905579520%2Fi2QRu6nn_bigger.jpg,"Jan 6, 2024 Â· 5:47 PM UTC","Kalau mau kritik, pikirkan dulu solusi yang bisa memberikan manfaat buat semua orang, bukan cuma omong doang tanpa tindakan @firlyxx 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Richo Alfhandi Koto,@RichoAlfhandi4,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1407599386633195520%2FffwvrjZ9_bigger.jpg,"Jan 6, 2024 Â· 5:47 PM UTC","Bismillah
Tanggal 7 Januari 2024
InsyaAllah Anies Muhaimin (Amin) menang
InsyaAllah richo dan keluarga nazar memberikan 100makn gratis untuk anak yatim dan org pinggiran 
#nazarpemilu"
Dera Samudera,@samuderadr,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712407716470423552%2F4uXiCwkn_bigger.jpg,"Jan 6, 2024 Â· 5:47 PM UTC","Apa sih yang dipikirkan oleh Cak Duren? Ngomong tanpa berpikir itu bahaya lho! @hartono_mulyadi 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Olivia Zahira,@olivia_zah,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1710697965378244608%2FhgUGm_mn_bigger.jpg,"Jan 6, 2024 Â· 5:47 PM UTC","Berutang memang bukan pilihan yang enak tapi kadang-kadang perlu dilakukan demi kepentingan negara, kenapa susah dimengerti oleh cek durian ya? @AlKausar5 Kalau AMIN Malming Abah Anies Cak Imin #nazarpemilu #AMINajaDulu #MulutManisAnies x.com/cakimiNOW/status/17434â€¦"
Eria Dwi,@erikadwinx,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712017286620700672%2FMvzjEH3j_bigger.jpg,"Jan 6, 2024 Â· 5:47 PM UTC",Pernyataan coba-coba kayak gini bikin malu saja sebagai warga negara Indonesia yang seharusnya punya pemimpin yang cerdas dan bijaksana @IbnoeSyabil Kalau AMIN Malming Abah Anies Cak Imin #nazarpemilu #AMINajaDulu #MulutManisAnies x.com/cakimiNOW/status/17434â€¦
Micko Hendrawan,@mickoohdw,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1715960456786165760%2FoCSdYB9D_bigger.jpg,"Jan 6, 2024 Â· 5:47 PM UTC","Janji-janji manis tapi nyatanya nggak pernah terealisasi, kok bisa orang kayak gini masih dipercaya ya? @AmriCandra2 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Syarif wahidan,@syarifwahidannn,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712842194200272896%2F9HfUiAZ8_bigger.jpg,"Jan 6, 2024 Â· 5:47 PM UTC","Jangan sok tahu geopolitik kalau ucapannya sendiri sering ngaco @PEMALSUIJAZAH23 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Dafa Daniel,@DafadanielDafa,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1709548467646021632%2F2vGoD03L_bigger.jpg,"Jan 6, 2024 Â· 5:47 PM UTC","Miris melihat cak duren lebih memilih mengintervensi urusan Luar Negeri dari pada petani lokal nya sendiri @BO2129 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/Mdy_Asmara1701/status/â€¦"
Fikri Azis,@AzisFikriazis,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1701807255342268416%2FZlmWONwR_bigger.jpg,"Jan 6, 2024 Â· 5:47 PM UTC","Seperti biasa menyalahkan minister lain tapi sering lupa kalau dirinya juga punya peluang saat jadi anggota DPR @Razzz___99 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Zaki Hermawan,@zakihrmwnm,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1714254534569336832%2FwkDDa4mx_bigger.jpg,"Jan 6, 2024 Â· 5:47 PM UTC","Kok bisa ya ada orang seblunder ini jadi anggota DPR? Ada apa dengan sistem seleksi? @Syafaruddinzein 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Rusyi Alwan,@AlwanRusyii,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1710258629709090817%2Fx9vXmKXS_bigger.jpg,"Jan 6, 2024 Â· 5:47 PM UTC","Keknya bukan berapa banyak utang yang kita miliki, namun bagaimana tanggung jawab kakak sebagai pejabat publik @tnozpgc 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/Mdy_Asmara1701/status/â€¦"
H Rohta ðŸ�‰ðŸ¦‰,@rohta_julian,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1734908363232944128%2FJuZk4cp__bigger.jpg,"Jan 6, 2024 Â· 5:47 PM UTC","Suara Om @tomlembong bikin candu ðŸ¤­ðŸ˜…

Sahabat 18 tahun Pak AniesðŸ¦‰ dan Pak Tom Lembong ðŸ‘�

#aniesbubble #AMINAjaDulu #AniesMuhaimin2024"
Rido Julian,@ridojuliaann,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712406876531593216%2Fc03rhQJl_bigger.jpg,"Jan 6, 2024 Â· 5:47 PM UTC","Janji-janji dan programnya aja selalu meleset dari sasaran, masa mau dipercaya lagi sama orang kayak gini? @iyoet__1075 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Laili Kartika,@LailiKartinie,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1710583813590708224%2FQ-_H8zy4_bigger.jpg,"Jan 6, 2024 Â· 5:46 PM UTC","Hey Cak Duren, ngomong sesuai dengan pengetahuanmu dong @iwanalidarmawan 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/Mdy_Asmara1701/status/â€¦"
Ria Finatia,@riafinatiaaa,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1711259984795975680%2Fd9YlQGGp_bigger.jpg,"Jan 6, 2024 Â· 5:45 PM UTC","Kalo udah bicara soal alutsista, mending dengerin ahli pertahanan bukan si Cak Duren yang suka blunder @keylailmanaf 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/Mdy_Asmara1701/status/â€¦"
Aulia Amelia,@ameliax_aulia,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1710981045171216384%2F4_ZTvmsL_bigger.jpg,"Jan 6, 2024 Â· 5:45 PM UTC","Gimana sih bisa percaya sama Cak Duren? Dia sering banget bikin keputusan bodoh dan salah langkah @ivanazhar1 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/Mdy_Asmara1701/status/â€¦"
Galuh Dwi,@galuhdwiw,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712122613705879552%2FNNvslcJ6_bigger.jpg,"Jan 6, 2024 Â· 5:45 PM UTC","Berutang bukan berarti negara ini lemah, tapi menunjukkan keberanian untuk melindungi warganya @Hendro25062486 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Rizal Muhammad,@rizalmuhammm,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712091743859134464%2Fx6G6PgDC_bigger.jpg,"Jan 6, 2024 Â· 5:45 PM UTC","Bener-bener nih ya, politisi kayak si Cak Duren ini tuh udah kebangetan! Omong doang tanpa bukti nyata @PemburuDajjal07 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Ramdani bahtiar,@Ramdanibahtra,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712061796297879552%2FZtmcE9Wk_bigger.jpg,"Jan 6, 2024 Â· 5:45 PM UTC","Ceperrrrr emang paling suka bikin kecewa dengan omongannya yang selalu bertolak belakang sama tindakan @ambo_miocarbon 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Ragil Aditya,@ragiladityaa2,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1705218840756699136%2FQKIYAZPk_bigger.jpg,"Jan 6, 2024 Â· 5:45 PM UTC","Mungkin aja Cak Duren lagi baper karena gak diundang ke acara pembelian alutsista @aji_jajaul37 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/Mdy_Asmara1701/status/â€¦"
Novita Sari,@Novittaass,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1709540099283886080%2FisttsX_J_bigger.jpg,"Jan 6, 2024 Â· 5:45 PM UTC","Semoga suatu hari nanti kita punya pemimpin yang lebih konsisten dan bisa menghadirkan solusi nyata untuk negara ini @Ichalsyahrizal1 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Yuni Handayani,@yunihanddayani,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712403670313435136%2FXkPYflNU_bigger.jpg,"Jan 6, 2024 Â· 5:45 PM UTC","Mungkin udah saatnya bagi Cak Duren untuk pensiun dari dunia politik dan belajar lagi tentang konsistensi dalam berpendapat @BOETIX 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Anidya Melinda,@anidyamlnd,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1713946903040475136%2F6uHUbJ9J_bigger.jpg,"Jan 6, 2024 Â· 5:45 PM UTC","Kok bisa ya orang kayak Cak Duren ini bisa dapet kursi di DPR? Jadi malu aja liatnya! @TukuQ_86300 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Yuia Maya,@MayaYuliax,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1710949989877415936%2F597NulpE_bigger.jpg,"Jan 6, 2024 Â· 5:45 PM UTC","Kalau emang mau kritik, cari fokus satu topik aja dulu dong biar gampang dimengerti! @AlvaFila 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/ekowboy2/status/174345â€¦"
Naura Febrianti,@NauraFebrianan,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1712060336424255488%2FWrt5UeiS_bigger.jpg,"Jan 6, 2024 Â· 5:45 PM UTC","Blunder lagi, nih! Padahal Cak Duren pernah jadi anggota DPR Komisi I yang bertugas mengawasi pertahanan negara @masyoko 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Lukman Ramdhani,@lukmanramdhanii,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1711310042094522368%2FFSouUziG_bigger.jpg,"Jan 6, 2024 Â· 5:45 PM UTC","Gimana bisa dipercaya sama orang yang sering salah ngomong dan sering ubah pendapat kayak gini? @RezaPahleviaja 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/Mdy_Asmara1701/status/â€¦"
Gama Syahrulanam,@gamasyahrulanam,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1711351612747460608%2FKidunHW5_bigger.jpg,"Jan 6, 2024 Â· 5:45 PM UTC","Heran saya sama Cak Duren, kok bisa ya janji dan kerja nyatanya beda jauh @YoezZar 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/Mdy_Asmara1701/status/â€¦"
Agung Irmawan,@Gungirwn,https://nitter.eu.projectsegfau.lt/pic/profile_images%2F1710211121746190336%2FJfVeOhJR_bigger.jpg,"Jan 6, 2024 Â· 5:45 PM UTC","Saya jadi bertanya-tanya, apakah Cak Duren memang sengaja ingin menciptakan kontroversi untuk mendapatkan perhatian? @abyalif74_noni 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/Mdy_Asmara1701/status/â€¦"
Veronika Inayah,@InayahVeron,https://nitter.in.projectsegfau.lt/pic/profile_images%2F1704254383578632192%2FZqXQPgZM_bigger.jpg,"Jan 6, 2024 Â· 5:44 PM UTC","Lah, baru kemarin berantem soal Menhan sekarang udah pindah haluan @OktermanLkmn 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/Mdy_Asmara1701/status/â€¦"
Amir fahreza,@amirfahrezaaa,https://nitter.in.projectsegfau.lt/pic/profile_images%2F1712839838607740928%2F-s7AS4_j_bigger.jpg,"Jan 6, 2024 Â· 5:44 PM UTC","Sok pinter soal anggaran pertahanan tapi kelupaan sama kepentingan nasional @monamawardi31 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Delima Cahaya,@DelimaaCahaya,https://nitter.in.projectsegfau.lt/pic/profile_images%2F1711259084689956864%2FTd169zho_bigger.jpg,"Jan 6, 2024 Â· 5:44 PM UTC",Seharusnya Cak Duren lebih fokus pada bagaimana meningkatkan produksi pertanian daripada mengomentari hal-hal yang tidak relevan @Dinihari31 Kalau AMIN Malming Abah Anies Cak Imin #nazarpemilu #AMINajaDulu #MulutManisAnies x.com/Mdy_Asmara1701/status/â€¦
Aisha Nathania,@aishanthnia,https://nitter.in.projectsegfau.lt/pic/profile_images%2F1712070385381097472%2FNDca8gz0_bigger.jpg,"Jan 6, 2024 Â· 5:44 PM UTC","Sebenernya apa sih yang ada di pikiran Cak Duren saat dia ngomong gitu? Kok keliatan banget kurang pikiran @AbdulAz57214490 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Aditya Rifansyah,@AdityaRifansyhh,https://nitter.in.projectsegfau.lt/pic/profile_images%2F1712046166257655808%2FGN55NBap_bigger.jpg,"Jan 6, 2024 Â· 5:44 PM UTC","Menhan jadi calon presiden bukan urusanmu, Cak Duren! @gojekbeks 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Salsa Hana,@SalsaHannn,https://nitter.in.projectsegfau.lt/pic/profile_images%2F1712407719049900032%2FTL5xvQ1s_bigger.jpg,"Jan 6, 2024 Â· 5:44 PM UTC","Kritiknya ngawur banget! Mendingan diam aja deh daripada bikin malu diri sendiri @Koces871 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Marina Putri,@MarinaPutr,https://nitter.in.projectsegfau.lt/pic/profile_images%2F1710541145363931136%2FaGS3h6zo_bigger.jpg,"Jan 6, 2024 Â· 5:44 PM UTC","Kalau Cek Durian mau ngomongin masalah pertanian lebih baik langsung ikut aja jadi petani daripada sekedar bicara doang @RWati65 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Akmal Maulana,@akmalmaulanaa10,https://nitter.in.projectsegfau.lt/pic/profile_images%2F1711997283452207104%2F90J3r6Ss_bigger.jpg,"Jan 6, 2024 Â· 5:44 PM UTC","Hadeuh, Cak Duren ini tuh bener-bener sosok yang bikin frustasi deh! Gagal terus janjinya @Adzkhan16 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Reina Alfiana,@reinaalfianam,https://nitter.in.projectsegfau.lt/pic/profile_images%2F1711667295410679808%2FqYHy4H8-_bigger.jpg,"Jan 6, 2024 Â· 5:44 PM UTC","Seandainya aja otot lidah bisa bikin Indonesia maju, kayaknya Cak Duren udah berhasil membawa kita ke masa depan dari dulu @IenSolihin 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Adhisti Nala,@adhistiianala,https://nitter.in.projectsegfau.lt/pic/profile_images%2F1702162454170767360%2F7A1N8q0o_bigger.jpg,"Jan 6, 2024 Â· 5:44 PM UTC","Biasanya orang yang sok pintar malah bikin malu diri sendiri, seperti Cak Duren ini @Tan2Id 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Retina Aulina,@retinnaauliaa,https://nitter.in.projectsegfau.lt/pic/profile_images%2F1712409457878249472%2F8xzDX875_bigger.jpg,"Jan 6, 2024 Â· 5:44 PM UTC","Ini mah bukan masalah paham atau enggak paham, tapi masalah kemampuan logika dasar aja sih buat Cak Duren @Dustteam27 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Desi Fania,@DesiFaniaa,https://nitter.in.projectsegfau.lt/pic/profile_images%2F1710232863839526912%2FjGFcnEHZ_bigger.jpg,"Jan 6, 2024 Â· 5:44 PM UTC","Ko Janji dengan petani tapi Realisasinya mana pak duren? Mendukung pembelian alutsista atau emosi belaka @P3n99u94t 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/Mdy_Asmara1701/status/â€¦"
Sukma Ningsih,@sukmaningsihh,https://nitter.in.projectsegfau.lt/pic/profile_images%2F1711228324666859520%2FHc7yoabi_bigger.jpg,"Jan 6, 2024 Â· 5:44 PM UTC","Mengkritik pembelian alutsista tanpa memberikan solusi alternatif? Itu sama saja omong kosong belaka dari Cak Duren! @bekokjin 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/Mdy_Asmara1701/status/â€¦"
Cecilia Putri,@ceciliaputrrii,https://nitter.in.projectsegfau.lt/pic/profile_images%2F1710957346745425920%2FM8Kz1Dcy_bigger.jpg,"Jan 6, 2024 Â· 5:42 PM UTC","Tuh kan udahan aja nihh minta sama petaninya deh dikasih jagung biar tambah semangatt! @anggadwia_ 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/Mdy_Asmara1701/status/â€¦"
Putra Fajar,@Putra_Fajarx,https://nitter.in.projectsegfau.lt/pic/profile_images%2F1710985694456500224%2FAL3Y5AXC_bigger.jpg,"Jan 6, 2024 Â· 5:42 PM UTC","Janji-janji Cak Duren selalu berbeda dengan apa yang dia lakukan, nggak ada konsistensi sama sekali @ZFArdR 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/Mdy_Asmara1701/status/â€¦"
Siti Widia,@sitiwwwidia,https://nitter.in.projectsegfau.lt/pic/profile_images%2F1712118464998162432%2F-iSP7bND_bigger.jpg,"Jan 6, 2024 Â· 5:42 PM UTC","Pertahanan negara juga penting, bukan cuma masalah alat pertanian aja! @AlFatih24678932 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Fanda Firdaus,@Fanfirdaa,https://nitter.in.projectsegfau.lt/pic/profile_images%2F1712077343538470912%2FuEmoNk5p_bigger.jpg,"Jan 6, 2024 Â· 5:42 PM UTC","Sepertinya sebagai politisi harus tambah kursus public speaking deh nnagomongo indah tapi realitanya horor, @LJibroz 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Dika Lestari,@Dikaalestarii,https://nitter.in.projectsegfau.lt/pic/profile_images%2F1712089142329552896%2F7AEN6CfY_bigger.jpg,"Jan 6, 2024 Â· 5:42 PM UTC","Mungkin aja tuh, kalau lagi butuh perhatian langsung saja cari berita tentang si Cak Duren biar cepat tenar! @Wrp73RM 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Febby Rahma,@febbyrhm4,https://nitter.in.projectsegfau.lt/pic/profile_images%2F1714268221828993024%2F-QZaSg3X_bigger.jpg,"Jan 6, 2024 Â· 5:42 PM UTC","Sumpah deh, mending dia fokus ke dialog dengan petani daripada ngelantur soal alutsista yang nggak ada hubungannya sama masalah sekarang @Jokoelie Kalau AMIN Malming Abah Anies Cak Imin #nazarpemilu #AMINajaDulu #MulutManisAnies x.com/cakimiNOW/status/17434â€¦"
Wahyu Andara,@andarawhy,https://nitter.in.projectsegfau.lt/pic/profile_images%2F1701483310369955840%2FTwIi06Lj_bigger.jpg,"Jan 6, 2024 Â· 5:42 PM UTC","Udah jangan heran sama omongan si Cak Duren ini, blunder terus tapi sok pintar @AkhlaqJihad 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/cakimiNOW/status/17434â€¦"
Ghiffar Elfajri,@ghiffarelfajri,https://nitter.in.projectsegfau.lt/pic/profile_images%2F1712116484225609728%2F4y23eQ6m_bigger.jpg,"Jan 6, 2024 Â· 5:42 PM UTC","Mungkin kalau bukan karena jabatan di DPR dulu, si Cak Duren juga bakal protes soal anggaran pertahanan ini? @hjrozanah 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/ekowboy2/status/174345â€¦"
H Rohta ðŸ�‰ðŸ¦‰,@rohta_julian,https://nitter.in.projectsegfau.lt/pic/profile_images%2F1734908363232944128%2FJuZk4cp__bigger.jpg,"Jan 6, 2024 Â· 5:42 PM UTC","ðŸ¦‰ Adanya Desak Anies dan Slepet Imin justru yg di untungkan adalah rakyat, sehingga rakyat semakin tau siapa dan bagaimana calonnya, maka rakyat memiliki kesempatan untuk memilih yg terbaik melalui dialog, mulai dari masalah A-Z ðŸ‘�

#AMINAjaDulu #AniesMuhaimin2024"
Putri Dwicahyani,@PutriDnx,https://nitter.in.projectsegfau.lt/pic/profile_images%2F1709552785757536256%2Fst89Obxs_bigger.jpg,"Jan 6, 2024 Â· 5:42 PM UTC","Kalau udah ngomong tuh harus ada data dan fakta yang mendukung dong, jangan asal bacot aja kayak si Cak Duren ini! @2ghifari 
Kalau AMIN #nazarpemilu #AMINajaDulu Malming Abah Anies Cak Imin #MulutManisAnies 
x.com/ekowboy2/status/174345â€¦"
